369	It broke while I was trying to get it out of the package, which was like breaking into Ft. Knox.	3
370	This one of tge greatest classics there are.  If you need a pick up or a good cheer, this is a great one to do it. Full of love, hope and determination.	6
371	I love this movie overall because it features some very famous actors and actresses, but because it is a well-made version of a classic tale. Little Women is enjoyable over and over and again, and I just had to have it!	2
372	This is a great interpretation of the classic book.  It sticks pretty close to the original story, and the actresses play the March girls so well.  I was afraid this wouldn't be that good because the book is such a well-loved classic, but I was happily wrong about that.	2
373	I love all the actresses portrayals of the characters and feel they really brought them to life. Casting was dead on and made it even more enjoyable.	6
374	Beautiful music, cinematography, wonderful story! There were three movies made based on the book by Louisa May Alcott, they are all great movies but I love this one!	6
375	Family friendly.  The movie has a love interest, a conflict, and a resolution.  But it still has an element of surprise.  I loved it.	6
376	My 12 year old had read the book and never saw the movie so we rented it on amazon she loved it and so did I of course it was actullay exactly like the book. Highly recomend.	6
377	Little Women has become my families favorite movie. My 2 sons 11 & 6, as well as my 3 year old daughter absolutely adore this movie. It is a story of generousity in times of hardship and shows the value of holding tight to your family. Jo definately steals the show with her unrequeted love/friendship with Lawri.	1
378	I have never read the book, OK?  But the film has become one of our perrineal Christmas favorites.  The movie is a visual feast of real, or simulated New England autumns and winters.  The soundtrack is an orchestral treat that is rich and moving. Susan Sarandon does manage to inject Marmie with a certain self-righteous, leftist, feminist, scolding quality, but overall, wholesome family themes win out.  Each time we watch this film, it's even better than we remembered it.	3
379	There were several things I found terribly jarring about this film, points at which I was not sure if I was viewing a film version of this classic tale or merely someone's political viewpoint showing through a fine veneer of Alcott's story. The beginning, which in the book shows the personality of the sisters through their conversation, is neglected. Winona Ryder isn't the best Jo- too pretty and piquant. They needed someone with more spirit, someone perhaps a little plainer. Claire Danes didn't work out as Beth, either-too tall and with too deep a voice. They needed someone smaller, and more timid looking. Kirsten Dunst made a good Amy, but I wanted a more clear transition to Mathis than was portrayed. Also, why all the feminist lines put into Marmee's mouth? And why the cutting out of nearly every mention of God when the Marches were devout Christians-Mr. March was a minister, for crying out loud! And Meg's declination of the silk dress because of the workers in China-come on, everyone who's read the book knows Meg wanted a silk dress. Too many important scenes were skipped, and the relationship between Jo and the Professor is not what it was in the book. Overall a very disappointing adaptation. I reccomend the Katherine Hepburn version.	40
380	This movie's setting in Concord Massachusetts and that little place has such incredible historical significance.  This movie is not only entertaining but educational as well.  I am so glad that my 11 year old enjoyed it along with me.	6
381	Winona Ryder made the best &#34;Jo&#34; of any of the past Little Women movies.Watching this movie made me want to read the book again.	1
382	Winona Ryder was nominated for an Oscar for her portrayal of Jo March and after you watch it, you can fully appreciate the intensity and vulnerability of her performance.  While Jo is the heart of the story, this is an ensemble movie with some of the best actors alive.  Kirsten Dunst simply shines as Amy, so much so that it is a disappointment when the second act roles around and she is replaced by the far less competent Samantha Manthis, who does not look like an older Kirsten Dunset at all.  But Gabriel Byrne, the always-fascinating Christian Bale, Claire Danes, and Susan Sarandon more than make up for it.I was only slightly disappointed by the director's commentary.  Most of what she had to say was interesting and I truly enjoy the process of film-making, but she seemed to drag in some places, along with her commentary on the two deleted scenes and why they were deleted.But the film itself captures the spirit of the novel in every way-- its music, its costuming, its art direction.  It makes one long for the time when the English language was written and spoken as it is in Little Women.	6
383	For me, `Little Women' has this layer of pedestrianism that makes it feel so vanilla and far too middlebrow to be anything remarkable.  Despite some very nice performances and some beautiful imagery, there is little impact made by the glossy film.  It just kind of sits there.  The story is one full of drama and tension and yet none of that is effectively conveyed.  It just feels so rudimentary, with no real life blood.  Still, the central performances are nice, especially the supporting turns by Claire Danes (my one moment of tear induced connection) and Christian Bale (so loose and relaxed and energetic).  The sad thing is that the film carries a veneer of stiffness or mugginess.  I have not read the book, so I cannot compare there (although devoted fans of the book have claimed this film veers.  I like the movie, and it is a wonderful film for families and one that your little girls will love, but at the end of the day there is nothing special about this rather mundane interpretation of a classic.	6
384	Blah.  If Christian Bale is in it, why is it not more like the Dark Night Trilogy? Very disappointed in this film, nothing like Batman at all.	3
385	I used to watch this when I was a little girl and dont have VHS anymore, so, I bought this DVD and was totally satisfied. I found it in my mail box on the exact date that was estimated, brand new, and played perfectally in my DVD player. I recomend this seller for all based on honesty, dependability, and the fact that the price was very reasonable. Thank you!	6
386	I'm having my 4 & 5 year old watch classic movies and then we're reading the books and the 5 year old loved it.  My 4 year old got a bit bored, but did pretty well overall.	1
387	Ive always enjoyed the movie. I was tickled pink to get it on my kindle. Now I can watch it anywhere in piece and quiet (kids) with my earbuds.	6
388	Very much enjoyed this DVD.  The acting was superb, and the plot was good.  Also liked the filming - beautiful scenes.	1
389	Great for a mommy daughter night!	6
390	To start out, this is one of my favorite books. So I of course started out with an additude to begin with, muttering that the book was always better. In this case, I was so wrong. The characters portrayed in this film are the same ones I met in 5th grade when I first read "Little Women". The actors shine in their roles and truly embody everyone one of the literary creations they represents.Playing the March matriarch, Susan Sarandon is great! She is able to maintain the feel of the period while bringing to Marmee an empowering bout of women's rights thoughts. Sarandon gives off warmth and knowledge wiht the apparent ease of someone completely familiar with the material.Wynona Ryder is another standout here. She is the raging bundle of emotion that we have all come to know as Jo March. Playing down her usually unique features, Ryder plays the part with spunk and earnestness.My favorite here is Christian Bale as the oft put uopn Theodore "Laurie" Lawrence. Quite a jump from his "Newsies" days, Bale is the best Laurie I have seen on screen to date. He has the mannerisms and lines down to perfection, while still maintaining the spontanaity that really is a huge part of Laurie's character. He also handles the age jump incredibly well.Not until my most recent viewing of the movie did I realize Gabriel Byrne was Professor Bhaer. The native irishman does a great job of bringing Frerdrick to life, right down to his physical bumbling and poetic heart.In my opinion, this movie was a complete triumph and a complete success from novel to film. All actors are fine in their roles, most exceptional, and it is such a joy to see an old favorite and all-time classic brought to life which such enthusiasm and talent. This is a must-see for any fan of the novel~although it will leave you yearning for "Little Men" and Jo's Boys" featuring this cast-which has yet to be done!!	57
391	I wish it would have more prominently stated that this DVD is in PAL format and will not play on most U.S. DVD players.	2
392	The book that Louisa May Alcott wrote touched us all, and now the movie is even better. It's a heartwarming family movie, that is now my favorite. I recommend every one see it. I believe it will touch you.	1
393	A brilliant cast (just look at the cover) coming alive in lushly filmed settings wrapped around an old favorite make this a success. The only reason I give it four instead of five stars is its puzzling modernized philosophies, which were not in the book and serve as somewhat preachy distractions.Other than this, the movie remains faithful to the book in a rare, loving way. The first-rate cast adds depth and feeling to their roles. Each of the characters we wanted to emulate or lose our hearts to, as children who loved the book, comes fully alive here, imperfections and all.Will you need hankies? Yes, for many reasons. This is a movie to curl up with and watch over again. And I do.	6
394	This is a sensitive and exquisite remake of the timeless classic.  Certainly better in every respect than any earlier version that I've seen. Unlike some earlier versions, it is robust, deeply engaging and fully satisfying.  This movie delivers Louisa May Alcott's novel to new generations.  Roger Ebert was right when he praised the film as &#34;surprisingly sharp and intelligent.&#34;  This is absolutely the case.  Winona Ryder's radiant and appealing portrayal of Jo is the very heart of the film, but all the cast is superb.  Susan Sarandon is flawless as the mother of the family; Kirsten Dunst is delightful as little Amy; Claire Danes gives a heartrending portrayal of Beth; but all the sisters are marvelously portrayed; Christian Bale as the neighbor Laurie is lovable and endearing; Eric Stolz is memorable as Laurie's tutor, and Gabriel Byrne is perfect, absolutely perfect,  in his role as the wise and gentle German professor Jo meets in New York, who becomes a a mentor and friend.  This is a wonderful film to watch during the holiday season.  If you've been disappointed in overly sweet Christmas films, take a chance on this one.  The production values are high throughout and even if you know nothing of Alcott or the novel, &#34;Little Women,&#34; this film may likely engage you and delight you.  I saw nothing in this film that would date it, though it is now almost twenty years old.  On the contrary, I think it's destined to be a classic.  DVDs would make great gifts for Christmas.	14
395	This is one of my all time favorite movies.  It's one of those movies that I just haven't bought yet because it's so special and I don't want to over watch it.  But when ever I just am fealing like I need to see a good movie, something that I love, it comes on TV and so I watch it and it makes me feal good cause after I've watched it I've cried a little, I've smiled a little, been a little bitter that Christian Bale falls in love with Winona Ryder and not me, and in the end everyone seems so happy.  You just get so involved with the lives of these &quot;Little women&quot;  it just makes you feal so good inside and warm.  I love this, and now that it is out on DVD I think I am going to buy it to add to my collection to make sure I have it for all time. I reccomend this movie for people who love sweet movies that make you feal good on a rainy day.  It is great!  An all time favorite!	3
396	I know Wynona Ryder is an acclaimed actress, but she doesn't fit the part. She had no passion in her lines, good lines. Jo's personality in this film adaption is portrayed as selfish and terribly angry most of the time. The character in these woman aren't shown effectively, which causes a disconnect between the viewer and the story. Jo's ambitious side is witnessed very cleary, I will give that credit. Although the relationship between Jo and Beth isn't depicted enough as a caring one and doesn't clarify why Jo is very sad when Beth dies. Also, there is a mistake when Jo writes her novel at the end, it's not named "Little Woman", but "My Beth".The father isn't played enough as a central part of why the girls have morals and character. The mother (whoever acts her) doesn't act very well as a caring and loving person, rather she says her lines without any emotion.Although, I will give the reason as to why I rated it two stars instead of one. They showed the reluctance on Amy's part to become friends with Theodore Lawrence, which is understandable because he just broke off with her sister. But they didn't make clear why "Teddy" all of a sudden likes Amy. I would recommend the 1932 version for its portrayal of Jo and the love between her and her sisters and the father's role, although it too doesn't clarify why "Teddy" (or "Laurie") likes Amy all of a sudden.	9
397	I had always wanted to read the book growing up but never got to. Loved this version of the movie.	6
398	It didn't come as fast as it said, but I did receive it and my wife loves the movie.movie.	6
399	I was just sad that Hollywood butchered the book so badly. You don't love the characters as you do in the book. Wynonna Ryder is not endearing at all, I felt like I was watching her exact same character who was pretending in "Mr. Deeds". It is not faithful to the book especially in some of the most important and endearing parts! Sad to watch if you love the book, but I guess that goes with most movie portrayals of great books.  Disappointed :(	5
400	Everyone involved in this beautiful film brings together a story that feels more like a sweet melancholy melody than a dramatic story. If you love this movie, please also purchase the soundtrack CD which is wonderful listening.	1
401	If you think this M ovoe it's your fault that you cant understand it. This was the best movie, and unlike most movies based on books it was reallistic. The carecters where loveble and the moive made it feel like you  where in their world. The first time me and my sister saw this movie it was  when we woke uup at 2 in the morning and couldent get to sleep, every night  for the next week we snook down stairs to watch the movie. WATCH THIS  MOVIE!	4
402	I have loved this movie since I was young and I'm so excited to now have it on DVD and watch it anytime!	6
403	Others have written praising the updating of this classic story.  I found the updating sad and came away sorry that this film of the book kept the original title.  The new movie imposes modern liberal and feminist values on the old story and rips out the simple christian goodness that made the classic shine.I will agree with other reviewers that the new version is beautifully executed, but the simple joy and goodness of the book was left out.	41
404	I was very impressed by this interpretation of Little Women. While the 1949 version is nearly a word-for-word remake of the 1932 version, this production took a new look at the script and as a result the characters have more depth and the background of events, attitudes, and living conditions is more accurately and thoroughly portrayed.	2
405	My family of boys and girls loves this family classic.  We can sit and watch it anytime and remember that the most important things are under your own roof.	1
406	This is a truly heart warming story of four sisters turning from children into &quot;little women&quot; durung the 1860s. It's as good if not better than the novel. They let you in in their joys and hardships. Winona Ryder is truly amazing as Jo, and seems to capture her character perfectly. It's  a also a very good proformance by Christian Bale as Laurie, the boy next  door. He makes it seem as though he really is Theodore Lawrence.	1
407	A simple but well constructed story of an era gone by.  Family life is depicted with a strong mother influence since the father was away at war.  Her values supported and led her daughters through difficult times.	6
408	Another of my favorite movies and just had to add this one to my collection! I know that you will love it, too!	6
409	This was a great thing. I am so happy that I got it. It is a great movie I love.	6
410	This film is nothing short of superb.  Susan Sarandon is flawless as Marmie, and Winona Ryder is an excellent Jo.  Gabriel Byrne is perfect as the professor.  The period settings and costumes are authentic (I'm a history teacher) without romanticizing days gone by.  Best of all is the film's feminist sensibility.  Some have criticized this as a modern overlay on a book from another era, but Louisa May Alcott was very much a feminist; in the Victorian world for which she wrote, it was necessary to soft-pedal her ideas.  The film brings them to center stage.	6
411	I love watching this movie with my grandma who is 89 years old and will be 90 this September.me and her also love the books too.the movie is one of the best movies I've have ever seen and I really enjoy watching it with her and by myself too. I got this movie down in florida last year for a 1dollar and it's in great condition too. I would love to time travel back to that time and see what it was like to grown up then.i love old fashion movies and books too.my grandma and me watch it last year in florida with my dad too. he didn't enjoy it like me and my grandma did.i can relate to all of the girls and I don't have a favorite there all my favorite.in florida it's was me and my grandma first time seeing the movie and we both love it dearly.i bought her the books for her birthday and she enjoy them so much.i also bought me the books to and I'm re-reading them again for the 5th time.my grandma read the books when she was a child but never own the books until last year.the movie is the most wonderful movie I've ever seen and I've seen so many movies.i would say if you love the books and want to see the movie then pick this one.to me the girls where meant to play these girls.i would love to meet Louisa may Alcott and just sit with her and talk and other stuff. if you love the movie then read the books.the books are little women,little men and jo's boys in that order.i love to read and watch movies but this is my favorite movie and also my favorite book series too.	6
412	I can't believe this movie got good reviews!  They destroyed to book!  Whatever you do, do not read the book again before watching this movie.....it will make you feel frustrated with the butchering of the characters and dialogue.  I'm sure if I had never read the book the movie would be delightful but having read the book, if I had been the author I would feel sickened by what was done to the characters:/	6
413	One thing you all should know: There was a "novelization" of this Armstrong movie.  Yes, a "book" of about 110 pages, which followed the movie exactly.  Many people bought this "book", thinking they were getting Alcott's Little Women!  No wonder so many reviewers here think this movie followed the book!All four movie versions have their advantages.  The Hepburn version has, well, Hepburn.  Everything else about that movie was bad.The same filmmakers had another go at it in 1949 with an all-star cast, in color with the superb Mervyn Leroy directing and delightful music.  And most importantly, it is true to the spirit of the Alcott novel.The BBC took a whack at it in 1973.  Three and a half hours, so it has more of the book, but even they couldn't abide the homespun wisdom of Marmee and substituted feminist advice circa 1970 for the advice Marmee gives Meg (very different from the feminist advice in the present version).  (Too bad.  Read the book's advice someday.  It could save many a modern marriage.)And now, this version.  Others have said how it throws the book away, changes all the characters, etc. etc.  Of course, Winona is adorable in whatever role she appears, and she and the scenery almost save this movie.Bottom line: if you're going to see only one, get the 1949 version.  And read the book--the Louisa May Alcott book (all 800 pages of it).  Otherwise, rent them before deciding.	19
414	LOVED this one! Even though I always imagined Jo not as pretty as she is in this movie, this was an excellent movie!	6
415	I first saw this version of Little Women years and years ago, when I was staying home from school with the flu. My mom had bought it, and she left it out for me to watch. I fell in love with it, and have since learned the entire movie word for word.I've never read the book, but I know that I would most likely enjoy it.It's appropriate for absoloutely any age level, and the costumes and sets are extremely accurate to the period. I would highly reccomend this film to anyone and everyone!So stop reading reviews and buy it! You will not regret it.	6
416	Don't listen to people who criticize this film for all the "overt" feminist overtones.  First of all, SINCE WHEN IS THAT A BAD THING?  One of the underlying problems many young readers have with the novel is its cozy acceptance of the Angel in the House doctrine.  But secondly, it is NOT completely out of spirit with the book.  Alcott was herself a proponent of women's rights.  She wrote the novel to make money, and was pressured by her publishers to tack on Part II (and further novels, like "Little Men").  Furthermore, many critics can EASILY pick out 19th century pro-feminist movement (a.k.a. New Woman) thoughts and episodes in the book.  Jo's very character is very New Woman.  The fact that the girls can only express themselves artistically whilst posing as men says a great deal about what Alcott is trying to express to us, in the guise of a "safe" novel for young female readers.The film is simply excellent.  The acting is fantastic; four actors playing the March sisters do a tremendous job, and Bale as Laurie is perfect.  Even the Professor is made more likable!  The film politely leaves off the fact that Jo is going to open a school for BOYS.  I was appreciative of the decision; it seems to chip away at her character in the book.	2
417	I felt I was missing something thoughout this whole movie. I haven't run across anyone who doesn't regard it as a classic or a masterpiece that tugs at their heart strings...but I just didn't feel it.It feels too much like a movie...too much drama, too much music, and too many colorful costumes. I know it's a movie, but when I watch movies I usually am not thinking: "movie, movie movie" throughout the whole thing.Not one of my favorites. I like the book this is loosely based on better.	3
418	Most everyone who knows me knows that I am obsessed with Little Women.  It is my favorite book (I don't dare to review THAT because I know I will rant on and on about its awesomeness and bore everyone to tears), I wrote all my college essays about its impact on me and I've read it about three or four times a year since I was nine, so I may be a bit biased in saying this is the best film I've ever seen, but hear me out...First of all, I think the casting was almost perfect, especially with Winona Ryder as Jo, Christian Bale as Laurie, and Susan Sarandon as Marmee (though I was somewhat traumatized after I saw her in the Rocky Horror Picture Show a few years after I first viewed this film): they were very believable in their roles and they made me laugh, listen carefully to their words of wisdom, and cry when they experienced hardship.  Secondly, the plot moves fast but doesn't miss capturing the spirit of the scenes that echo those from the book (ex: Jo's anger after discovering Amy has burned her manuscript).  Thirdly, the necessity of deleting some of the book's content carried out by the film makers didn't seem off-putting at all to me -- very few scenes that I really admired were passed over. Fourth, the edition of new content was enjoyable (Ex: couples kissing tenderly or passionately rather than hinting darkly of romance in such a way that the reader doesn't always know how far the feelings run -- one thing that always bothered me was the lack of courtship between John and Meg before she accepted his proposal: she seemed to enjoy rejecting him too much at first to have feelings rooted too deep at that point): Louisa May Alcott's book was largely autobiographical and she based Jo off of her own experiences, so the idea of having this Jo write her experiences into a novel entitled Little Women seemed perfect in my eyes.I see that some reviewers seem to prefer the earlier adaptations of the novel: personally this is the only one I've ever seen, though if I had a chance (or the funds) to get my hands on the others I'd snap them up in a second: hard to imagine the film any better, but I am totally open to possibilities.	6
419	This film is the best Little Women film to date! Claire Danes was not the best Beth, but very enchanting. Winona Ryder did a superb job as Jo. Kirsten Dunst was very funny and enchanting as young Amy. Susan Sarandon was wonderful as Marmee.	2
420	I am watching the ending of the movie right now as I write this. I have seen this version of Little Women many times over the years since it's release. I always loved this movie.  Now having my own lovely marriage and family, I find the story and this movie to be deep in meaning.Love and joy in the family are timeless themes. It's something that binds all of us no matter what century the story is written and the reader/viewer lives.	6
421	This movie is a classic for me. One of my all time favorite movies!! I watch it every year around the holidays for sure.	6
422	This rates as one of my all-time favorite movies--very well done-actors are perfect for the parts--and the story is timeless-- love, loss, strong family bonds and wonderful life lessons!  I have watched it many times- great family movie!	6
423	I saw this version on "Little Women" shortly after reading the book, and was pleased with how well it followed the book.  True, the screenplay did invoke a little modern feminism, but there was a feminist movement during the 1860's; it was called the suffragette movement.  The Marches were transcendentalists, and as such, were greatly involved with all of the social issues of the day including child labor and rights of women and blacks.  Knowing this, I did not have a problem with some of the liberties taken by the screenwriter.  I feel this adaptation of "Little Women" was much more faithful to the book than the Katharine Hepburn/Janet Leigh version.  That version seemed to center mostly on the girls fighting for the affections of Laurie, which was really a minor plot line in the book.  The older version also made Marmee into a fretting, hand-wringing worrywart instead of the truly courageous woman that she was.  This version of "Little Women" was beautifully acted, beautifully filmed, and beatifully scored.  I can't pick a favorite performance, although I am a bit partial to Winona Ryder and Christian Bale, the latter playing a flawless Laurie, and the former inhabiting the very spirit of Jo March.  I've seen this movie many times and cry at about half of the scenes.  This gorgeous movie never grows old, the mark of a truly great movie.	7
424	I watched previous versions of this movie when I was a kid, it is truly my favorite version, I can't even remember how many times I have watched it.	6
425	i was excited to get this movie because its one of my favorites, but when i opened it, it was a used product and there were fingerprints all over it. i was kind of bummed.	6
426	Little Women is based on the 1868 book by Louisa May Alcott, that was in turn based on her own family and sisters. Alcott was a daughter of noted Transcendentalist Amos Bronson Alcott and Abigail May Alcott. She had three sisters: one elder (Anna Alcott Pratt) and two younger (Elizabeth Sewall Alcott and Abigail May Alcott Nieriker). The family moved to Boston in 1834 or 1835 where her father established an experimental school and joined the Transcendental Club with Ralph Waldo Emerson and Henry David Thoreau.Transcendentalism was a group of new ideas in literature, religion, culture, and philosophy that emerged in New England in the early to middle 19th century. Transcendentalism began as a protest against the general state of culture and society at the time. Among transcendentalists' core beliefs was an ideal spiritual state that 'transcends' the physical and empirical and is only realized through the individual's intuition, rather than through the doctrines of established religions. The best known work coming out of this movement was Thoreau's Walden; or Life in the Woods. Walden Pond itself is shown in Little Women in a scene where young Amy (Kirsten Dunst) is ice skating and falls in it. Talk about your skating on thin ice...Jo March (Winona Ryder) is the second oldest sister, and she is clearly the one modeled after Louisa May Alcott herself. She is an aspiring writer who writes stories and plays that the sisters act out. This is a perfect vehicle for Winona Ryder, whose own unconventional upbringing and alternative views on private property are mirrored by the March family:Josephine 'Jo' March: If lack of attention to personal finances is a mark of refinement, then I say the Marches must be the most elegant family in Concord!Amy March is played by two actresses, as in the first part she is just a child (a young Kirsten Dunst), but later she grows up to be a painter (Samantha Mathis). The young Amy is quite a scene stealer, and like Sheridan's Mrs. Malaprop, she sometimes makes up or misuses words, to comic effect:Younger Amy March: We've been expectorating you for hours!Meanwhile, scion of the prosperous Laurence family, and therefore known as Laurie (Christian Bale), wonders aloud to his tutor (Eric Stolz) what exactly transpires within the neighbors' cloistered household:John Brooke: Over the mysteries of female life there is drawn a veil best left undisturbed.But young Laurie can't really leave the veil undisturbed, try as he might:Jo: [as Jo and Laurie dance awkwardly at Belle Gardner's ball] I'm sorry! Meg always makes me take the gentleman's part at home! It's a shame you don't know the lady's part!At one point, there is an epidemic of scarlet fever, and Amy is sent away to live with relatives to escape exposure:Amy: I don't wanna die. I've never even been kissed. I've waited my whole to be kissed, and what if I miss it?Laurie: I tell you what. I promise to kiss you before you die.Though he becomes very close to them all, he is in love with Jo. But it is complicated, as she has him firmly ensconsed in the friend bag.Laurie: I have loved you since the moment I clamped eyes on you. What could be more reasonable than to marry you?Jo March: We'd kill each other.Laurie: Nonsense!Jo March: Neither of us can keep our temper-...Laurie: I can, unless provoked.Jo March: We're both stupidly stubborn, especially you. We'd only quarrel!Laurie: I wouldn't!Jo March: You can't even propose without quarreling.He isn't going to take that without a fight, or a quarrel, more like it:Laurie: Someday you'll find a man, a good man, and you'll love him, and marry him, and live and die for him. And I'll be hanged if I stand by and watch.Jo is unsatisfied with her life and so Marmee March (Susan Sarandon) (and who better to play such a role?), marvelous matriarch of the March menangerie, sends her off:Marmee March: Oh, Jo. Jo, you have so many extraordinary gifts; how can you expect to lead an ordinary life? You're ready to go out and - and find a good use for your talent. Tho' I don't know what I shall do without my Jo. Go, and embrace your liberty. And see what wonderful things come of it.In New York she meets a lot of interesting people foremost of whom is a handsome professor from Germany, Friedrich Bhaer (Gabriel Byrne). He takes her to see Georges Bizet's opera The Pearl Fishers, and while sitting in their vantage point perched high in the rafters backstage he translates for her:Friedrich: Your heart understood mine. In the depth of the fragrant night, I listened with ravished soul to your beloved voice. Your heart understood mine.Of course though he is merely translating the opera, the words are also meant for Jo as well. He is a professor of philosophy, and he encourages her writing, but he feels like she is capable of more. When shown some of her work intended for a commercial audience he tells her so:Friedrich: [having read Jo's latest book] There is *nothing* in this of the woman I am privileged to know.He may be on to something. Jo is quite bursting with inspiration:Jo: Late At night my mind would come alive with voices and stories and friends as dear to me as any in the real world. I gave myself up to it, longing for transformation.More professorial advice:Friedrich Bhaer: You must write from the depths of your soul!Meanwhile Amy goes off to Europe with Aunt March to study painting. Laurie is also there, studying music, and the two meet:Amy: Have you heard from Jo? She has befriended a German professor.Laurie: I envy her happiness. I envy his happiness. I envy John Brooke for marrying Meg. I hate Fred Vaughn. And if Beth had a lover I would despise him too. Just as you have always known that you would never marry a pauper, I have always known that I belong to the March family.Amy: I will not be loved for my family...It is complictated, isn't it? As Professor Bhaer tells Jo while watching the opera:Jo: What's going to happen?Friedrich: The inevitable.I thought I wasn't going to be able to enjoy this movie as it is intended for children, and female ones at that, but it was very entertaining. I wondered if some of the political issues had been shoehorned in by Winona and Sarandon, but looking into the background of author Alcott, those elements would have been there in the original book if Alcott had the freedoms we enjoy today. It is a prime example of where a story works on two levels simultaneously, with something for the kids, but also something for adults to ponder. Great period costumes and lush cinematography, especially the winter New England tableau. Interesting to see a young Kirsten Dunst, before Spiderman, as well as Christian Bale before he donned the Batman cape and cowl. As an interesting aside, there is a movie of the next book in the March family saga, Little Men. Here the character of Friedrich Bhaer was played by Christopher Sarandon, who divorced Susan but she kept his last name since then.The Alcott family reminded me a bit of The Bront sisters, who used to write their own little books and dramas, and then went on to produce such classic works of fiction as Charlotte Bront's Jane Ayre and Emily Bront's superb Wuthering Heights.The film is dedicated to two persons, one of whom is Polly Klaas, the 12-year-old girl who was kidnapped from her Petaluma, California, home in 1993 and later found murdered. Winona Ryder, much of whose youth was spent in Petaluma, joined in the highly publicized search effort and made a number of emotional appeals for the child's safe return. Little Women was Polly's favorite book.Films of Susan SarandonDead Man Walking(1995) .... Sister Helen PrejeanThelma & Louise(1991) .... LouisePretty Baby(1978) .... HattieThe Rocky Horror Picture Show (25th Anniversary Edition)(1975) .... Janet WeissFilms of Winona RyderA Scanner Darkly(2006) .... Donna HawthorneReality Bites (10th Anniversary Edition)(1994) .... Lelaina PierceHeathers(1989) .... Veronica SawyerFilms of Christian BaleEquilibrium(2002) .... John PrestonVelvet Goldmine(1998) .... Arthur StuartSwing Kids(1993) .... Thomas BergerFriedrich Bhaer: You must write from the depths of your soul!	2
427	Okay, it's a bit schmaltzy, and steeped in our modern views--some of which Alcott shared, but couldn't print--but it's a reasonable interpretation of the book.  I thought the casting was very good, and Susan Sarandon did a particularly fine job as Marmee.  The most outstanding part of this production is that it succeeds in making John Brooke interesting, Professor Bhaer sexy, and the Professor and Jo's romance believable.  Much as I enjoy the book, I think Alcott failed on those last points.	6
